Date,PUN,CALA,CNOR,CSUD,NORD,SARD,SICI,SUD
19/01/2023 17:00,107.67,107.67,107.67,107.67,107.67,107.67,107.67,107.67
19/01/2023 18:00,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17
19/01/2023 19:00,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95
19/01/2023 20:00,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03
19/01/2023 21:00,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49
19/01/2023 22:00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00
19/01/2023 23:00,92.90,92.90,92.90,92.90,92.90,92.90,92.90,92.90
20/01/2023 00:00,93.50,93.50,93.50,93.50,93.50,93.50,93.50,93.50
20/01/2023 01:00,85.40,85.40,85.40,85.40,85.40,85.40,85.40,85.40
20/01/2023 02:00,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75
20/01/2023 03:00,76.93,76.93,76.93,76.93,76.93,76.93,76.93,76.93
20/01/2023 04:00,76.93,76.93,76.93,76.93,76.93,76.93,76.93,76.93
20/01/2023 05:00,76.93,76.93,76.93,76.93,76.93,76.93,76.93,76.93
20/01/2023 06:00,87.37,87.37,87.37,87.37,87.37,87.37,87.37,87.37
20/01/2023 07:00,96.07,96.07,96.07,96.07,96.07,96.07,96.07,96.07
20/01/2023 08:00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
20/01/2023 09:00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00
20/01/2023 10:00,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92
20/01/2023 11:00,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49
20/01/2023 12:00,82.88,82.88,82.88,82.88,82.88,82.88,82.88,82.88
20/01/2023 13:00,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75
20/01/2023 14:00,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65
20/01/2023 15:00,90.85,90.85,90.85,90.85,90.85,90.85,90.85,90.85
20/01/2023 16:00,96.07,96.07,96.07,96.07,96.07,96.07,96.07,96.07
20/01/2023 17:00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00
20/01/2023 18:00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00
20/01/2023 19:00,105.60,105.60,105.60,105.60,105.60,105.60,105.60,105.60
20/01/2023 20:00,98.52,98.52,98.52,98.52,98.52,98.52,98.52,98.52
20/01/2023 21:00,92.91,92.91,92.91,92.91,92.91,92.91,92.91,92.91
20/01/2023 22:00,81.23,81.23,81.23,81.23,81.23,81.23,81.23,81.23
20/01/2023 23:00,76.93,76.93,76.93,76.93,76.93,76.93,76.93,76.93
21/01/2023 00:00,84.40,84.40,84.40,84.40,84.40,84.40,84.40,84.40
21/01/2023 01:00,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20
21/01/2023 02:00,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03
21/01/2023 03:00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00
21/01/2023 04:00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
21/01/2023 05:00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00
21/01/2023 06:00,73.00,73.00,73.00,73.00,73.00,73.00,73.00,73.00
21/01/2023 07:00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
21/01/2023 08:00,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59
21/01/2023 09:00,89.34,89.34,89.34,89.34,89.34,89.34,89.34,89.34
21/01/2023 10:00,73.26,61.26,74.20,61.26,74.20,61.26,61.26,61.26
21/01/2023 11:00,69.00,50.98,70.00,50.98,70.00,50.98,50.98,50.98
21/01/2023 12:00,65.10,46.25,69.00,46.25,69.00,46.25,46.25,46.25
21/01/2023 13:00,60.00,47.03,65.00,47.03,65.00,47.03,47.03,47.03
21/01/2023 14:00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10
21/01/2023 15:00,88.38,88.38,88.38,88.38,88.38,88.38,88.38,88.38
21/01/2023 16:00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00
21/01/2023 17:00,98.12,98.81,98.81,98.81,98.81,98.81,98.81,98.81
21/01/2023 18:00,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87
21/01/2023 19:00,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10
21/01/2023 20:00,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10
21/01/2023 21:00,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41
21/01/2023 22:00,97.75,97.75,97.75,97.75,97.75,97.75,97.75,97.75
21/01/2023 23:00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00
22/01/2023 00:00,84.40,84.40,84.40,84.40,84.40,84.40,84.40,84.40
22/01/2023 01:00,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20
22/01/2023 02:00,77.90,77.90,77.90,77.90,77.90,77.90,77.90,77.90
22/01/2023 03:00,77.90,77.90,77.90,77.90,77.90,77.90,77.90,77.90
22/01/2023 04:00,82.49,82.49,82.49,82.49,82.49,82.49,82.49,82.49
22/01/2023 05:00,95.68,95.68,95.68,95.68,95.68,95.68,95.68,95.68
22/01/2023 06:00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00
22/01/2023 07:00,114.50,114.50,114.50,114.50,114.50,114.50,114.50,114.50
22/01/2023 08:00,131.80,131.80,131.80,131.80,131.80,131.80,131.80,131.80
22/01/2023 09:00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00
22/01/2023 10:00,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83
22/01/2023 11:00,97.73,97.73,97.73,97.73,97.73,97.73,97.73,97.73
22/01/2023 12:00,94.50,94.50,94.50,94.50,94.50,94.50,94.50,94.50
22/01/2023 13:00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00
22/01/2023 14:00,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46
22/01/2023 15:00,113.41,113.41,113.41,113.41,113.41,113.41,113.41,113.41
22/01/2023 16:00,120.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00
22/01/2023 17:00,131.80,131.80,131.80,131.80,131.80,131.80,131.80,131.80
22/01/2023 18:00,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75
22/01/2023 19:00,114.50,114.50,114.50,114.50,114.50,114.50,114.50,114.50
22/01/2023 20:00,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63
22/01/2023 21:00,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83
22/01/2023 22:00,97.40,97.47,97.47,97.47,97.47,97.47,97.47,97.47
22/01/2023 23:00,90.00,90.01,90.01,90.01,90.01,90.01,90.01,90.01
23/01/2023 00:00,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90
23/01/2023 01:00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00
23/01/2023 02:00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10
23/01/2023 03:00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10
23/01/2023 04:00,70.33,70.33,70.33,70.33,70.33,70.33,70.33,70.33
23/01/2023 05:00,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32
23/01/2023 06:00,95.13,95.13,95.13,95.13,95.13,95.13,95.13,95.13
23/01/2023 07:00,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11
23/01/2023 08:00,121.24,122.00,122.00,122.00,122.00,122.00,122.00,122.00
23/01/2023 09:00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00
23/01/2023 10:00,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45
23/01/2023 11:00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
23/01/2023 12:00,81.30,81.90,81.90,81.90,81.90,186.30,81.90,81.90
23/01/2023 13:00,81.50,81.70,81.70,81.70,81.70,187.19,81.70,81.70
23/01/2023 14:00,87.54,88.10,88.10,88.10,88.10,190.90,88.10,88.10
23/01/2023 15:00,95.00,95.14,95.14,95.14,95.14,5.00,95.14,95.14
23/01/2023 16:00,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13
23/01/2023 17:00,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98
23/01/2023 18:00,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04
23/01/2023 19:00,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61
23/01/2023 20:00,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46
23/01/2023 21:00,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66
23/01/2023 22:00,94.10,94.10,94.10,94.10,94.10,94.10,94.10,94.10
23/01/2023 23:00,89.44,89.44,89.44,89.44,89.44,89.44,89.44,89.44
24/01/2023 00:00,76.40,76.40,76.40,76.40,76.40,76.40,76.40,76.40
24/01/2023 01:00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00
24/01/2023 02:00,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70
24/01/2023 03:00,65.30,65.30,65.30,65.30,65.30,65.30,65.30,65.30
24/01/2023 04:00,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85
24/01/2023 05:00,79.00,79.00,79.00,79.00,79.00,79.00,79.00,79.00
24/01/2023 06:00,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01
24/01/2023 07:00,121.40,122.01,122.01,122.01,122.01,122.01,122.01,122.01
24/01/2023 08:00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00
24/01/2023 09:00,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52
24/01/2023 10:00,98.30,98.30,98.30,98.30,98.30,98.30,98.30,98.30
24/01/2023 11:00,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25
24/01/2023 12:00,84.00,83.23,83.23,83.23,83.23,83.23,83.23,83.23
24/01/2023 13:00,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97
24/01/2023 14:00,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25
24/01/2023 15:00,101.00,101.00,101.00,101.00,101.00,101.00,101.00,101.00
24/01/2023 16:00,111.88,111.88,111.88,111.88,111.88,111.88,111.88,111.88
24/01/2023 17:00,125.53,125.53,125.53,125.53,125.53,125.53,125.53,125.53
24/01/2023 18:00,123.54,123.54,123.54,123.54,123.54,123.54,123.54,123.54
24/01/2023 19:00,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27
24/01/2023 20:00,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04
24/01/2023 21:00,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94
24/01/2023 22:00,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09
24/01/2023 23:00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00
25/01/2023 00:00,80.34,80.34,80.34,80.34,80.34,80.34,80.34,80.34
25/01/2023 01:00,72.23,72.23,72.23,72.23,72.23,72.23,72.23,72.23
25/01/2023 02:00,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60
25/01/2023 03:00,66.90,66.90,66.90,66.90,66.90,66.90,66.90,66.90
25/01/2023 04:00,69.76,69.76,69.76,69.76,69.76,69.76,69.76,69.76
25/01/2023 05:00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00
25/01/2023 06:00,96.19,96.19,96.19,96.19,96.19,96.19,96.19,96.19
25/01/2023 07:00,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13
25/01/2023 08:00,124.23,124.23,124.23,124.23,124.23,124.23,124.23,124.23
25/01/2023 09:00,106.30,106.30,106.30,106.30,106.30,106.30,106.30,106.30
25/01/2023 10:00,95.85,96.65,96.65,96.65,96.65,3.00,96.65,96.65
25/01/2023 11:00,90.40,91.46,91.46,91.46,91.46,200.98,91.46,91.46
25/01/2023 12:00,80.34,80.34,80.34,80.34,80.34,193.20,80.34,80.34
25/01/2023 13:00,80.34,80.50,80.50,80.50,80.50,185.20,80.50,80.50
25/01/2023 14:00,91.46,92.00,92.00,92.00,92.00,192.51,92.00,92.00
25/01/2023 15:00,99.88,99.88,99.88,99.88,99.88,42.50,99.88,99.88
25/01/2023 16:00,108.56,108.56,108.56,108.56,108.56,108.56,108.56,108.56
25/01/2023 17:00,126.56,126.56,126.56,126.56,126.56,126.56,126.56,126.56
25/01/2023 18:00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00
25/01/2023 19:00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
25/01/2023 20:00,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13
25/01/2023 21:00,99.89,99.89,99.89,99.89,99.89,99.89,99.89,99.89
25/01/2023 22:00,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82
25/01/2023 23:00,95.68,95.68,95.68,95.68,95.68,95.68,95.68,95.68
26/01/2023 00:00,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80
26/01/2023 01:00,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89
26/01/2023 02:00,85.80,85.80,85.80,85.80,85.80,85.80,85.80,85.80
26/01/2023 03:00,83.00,83.00,83.00,83.00,83.00,83.00,83.00,83.00
26/01/2023 04:00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00
26/01/2023 05:00,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01
26/01/2023 06:00,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30
26/01/2023 07:00,120.05,120.05,120.05,120.05,120.05,120.05,120.05,120.05
26/01/2023 08:00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00
26/01/2023 09:00,120.05,120.05,120.05,120.05,120.05,120.05,120.05,120.05
26/01/2023 10:00,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31
26/01/2023 11:00,97.28,96.00,97.28,96.00,97.28,96.00,96.00,96.00
26/01/2023 12:00,86.44,86.44,86.44,86.44,86.44,86.44,86.44,86.44
26/01/2023 13:00,87.00,87.52,87.52,87.52,87.52,87.52,87.52,87.52
26/01/2023 14:00,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01
26/01/2023 15:00,101.58,101.66,101.66,101.66,101.66,101.66,101.66,101.66
26/01/2023 16:00,117.45,117.45,117.45,117.45,117.45,117.45,117.45,117.45
26/01/2023 17:00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00
26/01/2023 18:00,119.99,119.99,119.99,119.99,119.99,119.99,119.99,119.99
26/01/2023 19:00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00
26/01/2023 20:00,101.13,101.25,101.25,101.25,101.25,101.25,101.25,101.25
26/01/2023 21:00,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57
26/01/2023 22:00,95.48,95.48,95.48,95.48,95.48,95.48,95.48,95.48
26/01/2023 23:00,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05
27/01/2023 00:00,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29
27/01/2023 01:00,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27
27/01/2023 02:00,90.46,90.46,90.46,90.46,90.46,90.46,90.46,90.46
27/01/2023 03:00,86.44,86.44,86.44,86.44,86.44,86.44,86.44,86.44
27/01/2023 04:00,85.70,85.70,85.70,85.70,85.70,85.70,85.70,85.70
27/01/2023 05:00,86.44,86.44,86.44,86.44,86.44,86.44,86.44,86.44
27/01/2023 06:00,95.21,95.21,95.21,95.21,95.21,95.21,95.21,95.21
27/01/2023 07:00,104.94,104.94,104.94,104.94,104.94,104.94,104.94,104.94
27/01/2023 08:00,114.20,114.20,114.20,114.20,114.20,114.20,114.20,114.20
27/01/2023 09:00,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23
27/01/2023 10:00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00
27/01/2023 11:00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00
27/01/2023 12:00,70.57,70.57,70.57,70.57,70.57,70.57,70.57,70.57
27/01/2023 13:00,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19
27/01/2023 14:00,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95
27/01/2023 15:00,78.34,78.34,78.34,78.34,78.34,78.34,78.34,78.34
27/01/2023 16:00,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33
27/01/2023 17:00,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94
27/01/2023 18:00,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78
27/01/2023 19:00,105.33,105.33,105.33,105.33,105.33,105.33,105.33,105.33
27/01/2023 20:00,98.61,98.61,98.61,98.61,98.61,98.61,98.61,98.61
27/01/2023 21:00,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29
27/01/2023 22:00,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78
27/01/2023 23:00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00
28/01/2023 00:00,75.11,75.11,75.11,75.11,75.11,75.11,75.11,75.11
28/01/2023 01:00,73.27,73.27,73.27,73.27,73.27,73.27,73.27,73.27
28/01/2023 02:00,70.46,70.46,70.46,70.46,70.46,70.46,70.46,70.46
