Mese,Regione,Classe potenza,Working day,Ora,Prelievo medio Orario Regionale (kWh)
12,Veneto,3<P<=4.5,Giorno feriale,5,0.303
12,Veneto,3<P<=4.5,Giorno feriale,6,0.386
12,Veneto,3<P<=4.5,Giorno feriale,7,0.488
12,Veneto,3<P<=4.5,Giorno feriale,8,0.484
12,Veneto,3<P<=4.5,Giorno feriale,9,0.464
12,Veneto,3<P<=4.5,Giorno feriale,10,0.436
12,Veneto,3<P<=4.5,Giorno feriale,11,0.431
12,Veneto,3<P<=4.5,Giorno feriale,12,0.454
12,Veneto,3<P<=4.5,Giorno feriale,13,0.467
12,Veneto,3<P<=4.5,Giorno feriale,14,0.483
12,Veneto,3<P<=4.5,Giorno feriale,15,0.489
12,Veneto,3<P<=4.5,Giorno feriale,16,0.527
12,Veneto,3<P<=4.5,Giorno feriale,17,0.598
12,Veneto,3<P<=4.5,Giorno feriale,18,0.674
12,Veneto,3<P<=4.5,Giorno feriale,19,0.748
12,Veneto,3<P<=4.5,Giorno feriale,20,0.721
12,Veneto,3<P<=4.5,Giorno feriale,21,0.676
12,Veneto,3<P<=4.5,Giorno feriale,22,0.577
12,Veneto,3<P<=4.5,Giorno feriale,23,0.469
12,Veneto,3<P<=4.5,Sabato,0,0.384
12,Veneto,3<P<=4.5,Sabato,1,0.329
12,Veneto,3<P<=4.5,Sabato,2,0.299
12,Veneto,3<P<=4.5,Sabato,3,0.286
12,Veneto,3<P<=4.5,Sabato,4,0.284
12,Veneto,3<P<=4.5,Sabato,5,0.299
12,Veneto,3<P<=4.5,Sabato,6,0.352
12,Veneto,3<P<=4.5,Sabato,7,0.441
12,Veneto,3<P<=4.5,Sabato,8,0.503
12,Veneto,3<P<=4.5,Sabato,9,0.517
12,Veneto,3<P<=4.5,Sabato,10,0.495
12,Veneto,3<P<=4.5,Sabato,11,0.488
12,Veneto,3<P<=4.5,Sabato,12,0.53
12,Veneto,3<P<=4.5,Sabato,13,0.542
12,Veneto,3<P<=4.5,Sabato,14,0.556
12,Veneto,3<P<=4.5,Sabato,15,0.558
12,Veneto,3<P<=4.5,Sabato,16,0.593
12,Veneto,3<P<=4.5,Sabato,17,0.655
12,Veneto,3<P<=4.5,Sabato,18,0.706
12,Veneto,3<P<=4.5,Sabato,19,0.743
12,Veneto,3<P<=4.5,Sabato,20,0.688
12,Veneto,3<P<=4.5,Sabato,21,0.631
12,Veneto,3<P<=4.5,Sabato,22,0.553
12,Veneto,3<P<=4.5,Sabato,23,0.47
12,Veneto,3<P<=4.5,Domenica,0,0.406
12,Veneto,3<P<=4.5,Domenica,1,0.344
12,Veneto,3<P<=4.5,Domenica,2,0.308
12,Veneto,3<P<=4.5,Domenica,3,0.292
12,Veneto,3<P<=4.5,Domenica,4,0.286
12,Veneto,3<P<=4.5,Domenica,5,0.297
12,Veneto,3<P<=4.5,Domenica,6,0.326
12,Veneto,3<P<=4.5,Domenica,7,0.38
12,Veneto,3<P<=4.5,Domenica,8,0.474
12,Veneto,3<P<=4.5,Domenica,9,0.567
12,Veneto,3<P<=4.5,Domenica,10,0.612
12,Veneto,3<P<=4.5,Domenica,11,0.647
12,Veneto,3<P<=4.5,Domenica,12,0.647
12,Veneto,3<P<=4.5,Domenica,13,0.574
12,Veneto,3<P<=4.5,Domenica,14,0.571
12,Veneto,3<P<=4.5,Domenica,15,0.572
12,Veneto,3<P<=4.5,Domenica,16,0.598
12,Veneto,3<P<=4.5,Domenica,17,0.648
12,Veneto,3<P<=4.5,Domenica,18,0.692
12,Veneto,3<P<=4.5,Domenica,19,0.733
12,Veneto,3<P<=4.5,Domenica,20,0.697
12,Veneto,3<P<=4.5,Domenica,21,0.646
12,Veneto,3<P<=4.5,Domenica,22,0.555
12,Veneto,3<P<=4.5,Domenica,23,0.455
1,Abruzzo,4.5<P<=6,Giorno feriale,0,0.47
1,Abruzzo,4.5<P<=6,Giorno feriale,1,0.397
1,Abruzzo,4.5<P<=6,Giorno feriale,2,0.363
1,Abruzzo,4.5<P<=6,Giorno feriale,3,0.351
1,Abruzzo,4.5<P<=6,Giorno feriale,4,0.352
1,Abruzzo,4.5<P<=6,Giorno feriale,5,0.38
1,Abruzzo,4.5<P<=6,Giorno feriale,6,0.474
1,Abruzzo,4.5<P<=6,Giorno feriale,7,0.611
1,Abruzzo,4.5<P<=6,Giorno feriale,8,0.614
1,Abruzzo,4.5<P<=6,Giorno feriale,9,0.592
1,Abruzzo,4.5<P<=6,Giorno feriale,10,0.554
1,Abruzzo,4.5<P<=6,Giorno feriale,11,0.53
1,Abruzzo,4.5<P<=6,Giorno feriale,12,0.553
1,Abruzzo,4.5<P<=6,Giorno feriale,13,0.584
1,Abruzzo,4.5<P<=6,Giorno feriale,14,0.609
1,Abruzzo,4.5<P<=6,Giorno feriale,15,0.631
1,Abruzzo,4.5<P<=6,Giorno feriale,16,0.653
1,Abruzzo,4.5<P<=6,Giorno feriale,17,0.728
1,Abruzzo,4.5<P<=6,Giorno feriale,18,0.816
1,Abruzzo,4.5<P<=6,Giorno feriale,19,0.935
1,Abruzzo,4.5<P<=6,Giorno feriale,20,0.918
1,Abruzzo,4.5<P<=6,Giorno feriale,21,0.859
1,Abruzzo,4.5<P<=6,Giorno feriale,22,0.747
1,Abruzzo,4.5<P<=6,Giorno feriale,23,0.597
1,Abruzzo,4.5<P<=6,Sabato,0,0.472
1,Abruzzo,4.5<P<=6,Sabato,1,0.395
1,Abruzzo,4.5<P<=6,Sabato,2,0.357
1,Abruzzo,4.5<P<=6,Sabato,3,0.34
1,Abruzzo,4.5<P<=6,Sabato,4,0.34
1,Abruzzo,4.5<P<=6,Sabato,5,0.361
1,Abruzzo,4.5<P<=6,Sabato,6,0.42
1,Abruzzo,4.5<P<=6,Sabato,7,0.506
1,Abruzzo,4.5<P<=6,Sabato,8,0.575
1,Abruzzo,4.5<P<=6,Sabato,9,0.62
1,Abruzzo,4.5<P<=6,Sabato,10,0.635
1,Abruzzo,4.5<P<=6,Sabato,11,0.635
1,Abruzzo,4.5<P<=6,Sabato,12,0.681
1,Abruzzo,4.5<P<=6,Sabato,13,0.685
1,Abruzzo,4.5<P<=6,Sabato,14,0.686
1,Abruzzo,4.5<P<=6,Sabato,15,0.71
1,Abruzzo,4.5<P<=6,Sabato,16,0.718
1,Abruzzo,4.5<P<=6,Sabato,17,0.776
1,Abruzzo,4.5<P<=6,Sabato,18,0.843
1,Abruzzo,4.5<P<=6,Sabato,19,0.947
1,Abruzzo,4.5<P<=6,Sabato,20,0.913
1,Abruzzo,4.5<P<=6,Sabato,21,0.819
1,Abruzzo,4.5<P<=6,Sabato,22,0.73
1,Abruzzo,4.5<P<=6,Sabato,23,0.608
1,Abruzzo,4.5<P<=6,Domenica,0,0.519
1,Abruzzo,4.5<P<=6,Domenica,1,0.437
1,Abruzzo,4.5<P<=6,Domenica,2,0.385
1,Abruzzo,4.5<P<=6,Domenica,3,0.359
1,Abruzzo,4.5<P<=6,Domenica,4,0.35
1,Abruzzo,4.5<P<=6,Domenica,5,0.362
1,Abruzzo,4.5<P<=6,Domenica,6,0.401
1,Abruzzo,4.5<P<=6,Domenica,7,0.449
1,Abruzzo,4.5<P<=6,Domenica,8,0.523
1,Abruzzo,4.5<P<=6,Domenica,9,0.619
1,Abruzzo,4.5<P<=6,Domenica,10,0.68
1,Abruzzo,4.5<P<=6,Domenica,11,0.729
1,Abruzzo,4.5<P<=6,Domenica,12,0.8
1,Abruzzo,4.5<P<=6,Domenica,13,0.747
1,Abruzzo,4.5<P<=6,Domenica,14,0.708
1,Abruzzo,4.5<P<=6,Domenica,15,0.733
1,Abruzzo,4.5<P<=6,Domenica,16,0.75
1,Abruzzo,4.5<P<=6,Domenica,17,0.804
1,Abruzzo,4.5<P<=6,Domenica,18,0.853
1,Abruzzo,4.5<P<=6,Domenica,19,0.929
1,Abruzzo,4.5<P<=6,Domenica,20,0.891
1,Abruzzo,4.5<P<=6,Domenica,21,0.821
1,Abruzzo,4.5<P<=6,Domenica,22,0.711
1,Abruzzo,4.5<P<=6,Domenica,23,0.58
1,Basilicata,4.5<P<=6,Giorno feriale,0,0.461
1,Basilicata,4.5<P<=6,Giorno feriale,1,0.387
1,Basilicata,4.5<P<=6,Giorno feriale,2,0.357
1,Basilicata,4.5<P<=6,Giorno feriale,3,0.345
1,Basilicata,4.5<P<=6,Giorno feriale,4,0.343
1,Basilicata,4.5<P<=6,Giorno feriale,5,0.365
1,Basilicata,4.5<P<=6,Giorno feriale,6,0.444
1,Basilicata,4.5<P<=6,Giorno feriale,7,0.57
1,Basilicata,4.5<P<=6,Giorno feriale,8,0.603
1,Basilicata,4.5<P<=6,Giorno feriale,9,0.613
1,Basilicata,4.5<P<=6,Giorno feriale,10,0.59
1,Basilicata,4.5<P<=6,Giorno feriale,11,0.567
1,Basilicata,4.5<P<=6,Giorno feriale,12,0.579
1,Basilicata,4.5<P<=6,Giorno feriale,13,0.601
1,Basilicata,4.5<P<=6,Giorno feriale,14,0.607
1,Basilicata,4.5<P<=6,Giorno feriale,15,0.639
1,Basilicata,4.5<P<=6,Giorno feriale,16,0.681
1,Basilicata,4.5<P<=6,Giorno feriale,17,0.74
1,Basilicata,4.5<P<=6,Giorno feriale,18,0.785
1,Basilicata,4.5<P<=6,Giorno feriale,19,0.857
1,Basilicata,4.5<P<=6,Giorno feriale,20,0.863
1,Basilicata,4.5<P<=6,Giorno feriale,21,0.809
1,Basilicata,4.5<P<=6,Giorno feriale,22,0.721
1,Basilicata,4.5<P<=6,Giorno feriale,23,0.595
1,Basilicata,4.5<P<=6,Sabato,0,0.461
1,Basilicata,4.5<P<=6,Sabato,1,0.379
1,Basilicata,4.5<P<=6,Sabato,2,0.348
1,Basilicata,4.5<P<=6,Sabato,3,0.338
1,Basilicata,4.5<P<=6,Sabato,4,0.334
1,Basilicata,4.5<P<=6,Sabato,5,0.351
1,Basilicata,4.5<P<=6,Sabato,6,0.412
1,Basilicata,4.5<P<=6,Sabato,7,0.519
1,Basilicata,4.5<P<=6,Sabato,8,0.6
1,Basilicata,4.5<P<=6,Sabato,9,0.643
1,Basilicata,4.5<P<=6,Sabato,10,0.665
1,Basilicata,4.5<P<=6,Sabato,11,0.668
1,Basilicata,4.5<P<=6,Sabato,12,0.695
1,Basilicata,4.5<P<=6,Sabato,13,0.682
1,Basilicata,4.5<P<=6,Sabato,14,0.675
1,Basilicata,4.5<P<=6,Sabato,15,0.714
1,Basilicata,4.5<P<=6,Sabato,16,0.747
1,Basilicata,4.5<P<=6,Sabato,17,0.788
1,Basilicata,4.5<P<=6,Sabato,18,0.819
1,Basilicata,4.5<P<=6,Sabato,19,0.872
1,Basilicata,4.5<P<=6,Sabato,20,0.867
1,Basilicata,4.5<P<=6,Sabato,21,0.794
1,Basilicata,4.5<P<=6,Sabato,22,0.715
1,Basilicata,4.5<P<=6,Sabato,23,0.611
1,Basilicata,4.5<P<=6,Domenica,0,0.515
1,Basilicata,4.5<P<=6,Domenica,1,0.427
1,Basilicata,4.5<P<=6,Domenica,2,0.379
1,Basilicata,4.5<P<=6,Domenica,3,0.355
1,Basilicata,4.5<P<=6,Domenica,4,0.345
1,Basilicata,4.5<P<=6,Domenica,5,0.353
1,Basilicata,4.5<P<=6,Domenica,6,0.395
1,Basilicata,4.5<P<=6,Domenica,7,0.46
1,Basilicata,4.5<P<=6,Domenica,8,0.529
1,Basilicata,4.5<P<=6,Domenica,9,0.608
1,Basilicata,4.5<P<=6,Domenica,10,0.702
1,Basilicata,4.5<P<=6,Domenica,11,0.778
1,Basilicata,4.5<P<=6,Domenica,12,0.88
1,Basilicata,4.5<P<=6,Domenica,13,0.787
1,Basilicata,4.5<P<=6,Domenica,14,0.704
1,Basilicata,4.5<P<=6,Domenica,15,0.74
1,Basilicata,4.5<P<=6,Domenica,16,0.759
1,Basilicata,4.5<P<=6,Domenica,17,0.792
1,Basilicata,4.5<P<=6,Domenica,18,0.81
1,Basilicata,4.5<P<=6,Domenica,19,0.838
1,Basilicata,4.5<P<=6,Domenica,20,0.838
1,Basilicata,4.5<P<=6,Domenica,21,0.776
1,Basilicata,4.5<P<=6,Domenica,22,0.696
1,Basilicata,4.5<P<=6,Domenica,23,0.582
1,Calabria,4.5<P<=6,Giorno feriale,0,0.47
1,Calabria,4.5<P<=6,Giorno feriale,1,0.374
1,Calabria,4.5<P<=6,Giorno feriale,2,0.329
1,Calabria,4.5<P<=6,Giorno feriale,3,0.312
1,Calabria,4.5<P<=6,Giorno feriale,4,0.31
1,Calabria,4.5<P<=6,Giorno feriale,5,0.338
1,Calabria,4.5<P<=6,Giorno feriale,6,0.441
1,Calabria,4.5<P<=6,Giorno feriale,7,0.607
1,Calabria,4.5<P<=6,Giorno feriale,8,0.655
1,Calabria,4.5<P<=6,Giorno feriale,9,0.643
1,Calabria,4.5<P<=6,Giorno feriale,10,0.6
1,Calabria,4.5<P<=6,Giorno feriale,11,0.577
1,Calabria,4.5<P<=6,Giorno feriale,12,0.604
1,Calabria,4.5<P<=6,Giorno feriale,13,0.64
1,Calabria,4.5<P<=6,Giorno feriale,14,0.681
1,Calabria,4.5<P<=6,Giorno feriale,15,0.69
1,Calabria,4.5<P<=6,Giorno feriale,16,0.708
1,Calabria,4.5<P<=6,Giorno feriale,17,0.779
1,Calabria,4.5<P<=6,Giorno feriale,18,0.844
1,Calabria,4.5<P<=6,Giorno feriale,19,0.955
1,Calabria,4.5<P<=6,Giorno feriale,20,0.999
1,Calabria,4.5<P<=6,Giorno feriale,21,0.943
1,Calabria,4.5<P<=6,Giorno feriale,22,0.818
1,Calabria,4.5<P<=6,Giorno feriale,23,0.635
1,Calabria,4.5<P<=6,Sabato,0,0.472
1,Calabria,4.5<P<=6,Sabato,1,0.375
1,Calabria,4.5<P<=6,Sabato,2,0.329
1,Calabria,4.5<P<=6,Sabato,3,0.308
1,Calabria,4.5<P<=6,Sabato,4,0.306
1,Calabria,4.5<P<=6,Sabato,5,0.326
1,Calabria,4.5<P<=6,Sabato,6,0.395
1,Calabria,4.5<P<=6,Sabato,7,0.52
1,Calabria,4.5<P<=6,Sabato,8,0.617
1,Calabria,4.5<P<=6,Sabato,9,0.671
1,Calabria,4.5<P<=6,Sabato,10,0.669
1,Calabria,4.5<P<=6,Sabato,11,0.648
1,Calabria,4.5<P<=6,Sabato,12,0.672
1,Calabria,4.5<P<=6,Sabato,13,0.696
1,Calabria,4.5<P<=6,Sabato,14,0.721
1,Calabria,4.5<P<=6,Sabato,15,0.721
1,Calabria,4.5<P<=6,Sabato,16,0.731
1,Calabria,4.5<P<=6,Sabato,17,0.795
1,Calabria,4.5<P<=6,Sabato,18,0.847
1,Calabria,4.5<P<=6,Sabato,19,0.95
1,Calabria,4.5<P<=6,Sabato,20,0.981
1,Calabria,4.5<P<=6,Sabato,21,0.885
1,Calabria,4.5<P<=6,Sabato,22,0.792
1,Calabria,4.5<P<=6,Sabato,23,0.647
1,Calabria,4.5<P<=6,Domenica,0,0.537
1,Calabria,4.5<P<=6,Domenica,1,0.428
1,Calabria,4.5<P<=6,Domenica,2,0.36
1,Calabria,4.5<P<=6,Domenica,3,0.328
1,Calabria,4.5<P<=6,Domenica,4,0.317
1,Calabria,4.5<P<=6,Domenica,5,0.328
1,Calabria,4.5<P<=6,Domenica,6,0.37
1,Calabria,4.5<P<=6,Domenica,7,0.445
1,Calabria,4.5<P<=6,Domenica,8,0.538
1,Calabria,4.5<P<=6,Domenica,9,0.629
1,Calabria,4.5<P<=6,Domenica,10,0.695
1,Calabria,4.5<P<=6,Domenica,11,0.728
1,Calabria,4.5<P<=6,Domenica,12,0.783
1,Calabria,4.5<P<=6,Domenica,13,0.731
1,Calabria,4.5<P<=6,Domenica,14,0.701
1,Calabria,4.5<P<=6,Domenica,15,0.735
1,Calabria,4.5<P<=6,Domenica,16,0.762
1,Calabria,4.5<P<=6,Domenica,17,0.821
1,Calabria,4.5<P<=6,Domenica,18,0.859
1,Calabria,4.5<P<=6,Domenica,19,0.922
1,Calabria,4.5<P<=6,Domenica,20,0.953
1,Calabria,4.5<P<=6,Domenica,21,0.883
1,Calabria,4.5<P<=6,Domenica,22,0.771
1,Calabria,4.5<P<=6,Domenica,23,0.616
1,Campania,4.5<P<=6,Giorno feriale,0,0.503
1,Campania,4.5<P<=6,Giorno feriale,1,0.394
1,Campania,4.5<P<=6,Giorno feriale,2,0.343
1,Campania,4.5<P<=6,Giorno feriale,3,0.321
1,Campania,4.5<P<=6,Giorno feriale,4,0.314
1,Campania,4.5<P<=6,Giorno feriale,5,0.333
1,Campania,4.5<P<=6,Giorno feriale,6,0.409
1,Campania,4.5<P<=6,Giorno feriale,7,0.566
1,Campania,4.5<P<=6,Giorno feriale,8,0.664
1,Campania,4.5<P<=6,Giorno feriale,9,0.688
1,Campania,4.5<P<=6,Giorno feriale,10,0.667
1,Campania,4.5<P<=6,Giorno feriale,11,0.646
1,Campania,4.5<P<=6,Giorno feriale,12,0.665
1,Campania,4.5<P<=6,Giorno feriale,13,0.694
1,Campania,4.5<P<=6,Giorno feriale,14,0.723
1,Campania,4.5<P<=6,Giorno feriale,15,0.744
1,Campania,4.5<P<=6,Giorno feriale,16,0.752
1,Campania,4.5<P<=6,Giorno feriale,17,0.816
1,Campania,4.5<P<=6,Giorno feriale,18,0.887
1,Campania,4.5<P<=6,Giorno feriale,19,0.983
1,Campania,4.5<P<=6,Giorno feriale,20,1.025
1,Campania,4.5<P<=6,Giorno feriale,21,0.975
1,Campania,4.5<P<=6,Giorno feriale,22,0.864
1,Campania,4.5<P<=6,Giorno feriale,23,0.685
1,Campania,4.5<P<=6,Sabato,0,0.515
1,Campania,4.5<P<=6,Sabato,1,0.404
1,Campania,4.5<P<=6,Sabato,2,0.347
1,Campania,4.5<P<=6,Sabato,3,0.322
1,Campania,4.5<P<=6,Sabato,4,0.311
1,Campania,4.5<P<=6,Sabato,5,0.322
1,Campania,4.5<P<=6,Sabato,6,0.366
1,Campania,4.5<P<=6,Sabato,7,0.463
1,Campania,4.5<P<=6,Sabato,8,0.582
1,Campania,4.5<P<=6,Sabato,9,0.664
1,Campania,4.5<P<=6,Sabato,10,0.688
1,Campania,4.5<P<=6,Sabato,11,0.679
1,Campania,4.5<P<=6,Sabato,12,0.696
1,Campania,4.5<P<=6,Sabato,13,0.725
1,Campania,4.5<P<=6,Sabato,14,0.738
1,Campania,4.5<P<=6,Sabato,15,0.762
1,Campania,4.5<P<=6,Sabato,16,0.777
1,Campania,4.5<P<=6,Sabato,17,0.839
1,Campania,4.5<P<=6,Sabato,18,0.891
1,Campania,4.5<P<=6,Sabato,19,0.97
1,Campania,4.5<P<=6,Sabato,20,1.001
1,Campania,4.5<P<=6,Sabato,21,0.924
1,Campania,4.5<P<=6,Sabato,22,0.832
1,Campania,4.5<P<=6,Sabato,23,0.697
1,Campania,4.5<P<=6,Domenica,0,0.576
1,Campania,4.5<P<=6,Domenica,1,0.455
1,Campania,4.5<P<=6,Domenica,2,0.377
1,Campania,4.5<P<=6,Domenica,3,0.336
1,Campania,4.5<P<=6,Domenica,4,0.319
1,Campania,4.5<P<=6,Domenica,5,0.322
1,Campania,4.5<P<=6,Domenica,6,0.348
1,Campania,4.5<P<=6,Domenica,7,0.407
1,Campania,4.5<P<=6,Domenica,8,0.501
1,Campania,4.5<P<=6,Domenica,9,0.625
1,Campania,4.5<P<=6,Domenica,10,0.731
1,Campania,4.5<P<=6,Domenica,11,0.813
1,Campania,4.5<P<=6,Domenica,12,0.893
1,Campania,4.5<P<=6,Domenica,13,0.87
1,Campania,4.5<P<=6,Domenica,14,0.791
1,Campania,4.5<P<=6,Domenica,15,0.796
1,Campania,4.5<P<=6,Domenica,16,0.809
1,Campania,4.5<P<=6,Domenica,17,0.855
1,Campania,4.5<P<=6,Domenica,18,0.885
1,Campania,4.5<P<=6,Domenica,19,0.928
1,Campania,4.5<P<=6,Domenica,20,0.953
1,Campania,4.5<P<=6,Domenica,21,0.901
1,Campania,4.5<P<=6,Domenica,22,0.794
1,Campania,4.5<P<=6,Domenica,23,0.648
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,0,0.537
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,1,0.474
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,2,0.445
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,3,0.435
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,4,0.437
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,5,0.465
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,6,0.55
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,7,0.665
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,8,0.667
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,9,0.645
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,10,0.607
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,11,0.593
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,12,0.611
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,13,0.617
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,14,0.624
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,15,0.625
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,16,0.66
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,17,0.775
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,18,0.893
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,19,0.994
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,20,0.961
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,21,0.904
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,22,0.782
1,Emilia-Romagna,4.5<P<=6,Giorno feriale,23,0.647
1,Emilia-Romagna,4.5<P<=6,Sabato,0,0.538
1,Emilia-Romagna,4.5<P<=6,Sabato,1,0.472
1,Emilia-Romagna,4.5<P<=6,Sabato,2,0.438
1,Emilia-Romagna,4.5<P<=6,Sabato,3,0.425
1,Emilia-Romagna,4.5<P<=6,Sabato,4,0.424
1,Emilia-Romagna,4.5<P<=6,Sabato,5,0.444
1,Emilia-Romagna,4.5<P<=6,Sabato,6,0.496
1,Emilia-Romagna,4.5<P<=6,Sabato,7,0.568
1,Emilia-Romagna,4.5<P<=6,Sabato,8,0.627
1,Emilia-Romagna,4.5<P<=6,Sabato,9,0.677
1,Emilia-Romagna,4.5<P<=6,Sabato,10,0.692
1,Emilia-Romagna,4.5<P<=6,Sabato,11,0.695
1,Emilia-Romagna,4.5<P<=6,Sabato,12,0.742
1,Emilia-Romagna,4.5<P<=6,Sabato,13,0.741
1,Emilia-Romagna,4.5<P<=6,Sabato,14,0.746
1,Emilia-Romagna,4.5<P<=6,Sabato,15,0.738
1,Emilia-Romagna,4.5<P<=6,Sabato,16,0.758
1,Emilia-Romagna,4.5<P<=6,Sabato,17,0.857
1,Emilia-Romagna,4.5<P<=6,Sabato,18,0.942
1,Emilia-Romagna,4.5<P<=6,Sabato,19,1.006
1,Emilia-Romagna,4.5<P<=6,Sabato,20,0.938
1,Emilia-Romagna,4.5<P<=6,Sabato,21,0.858
1,Emilia-Romagna,4.5<P<=6,Sabato,22,0.764
1,Emilia-Romagna,4.5<P<=6,Sabato,23,0.645
1,Emilia-Romagna,4.5<P<=6,Domenica,0,0.561
1,Emilia-Romagna,4.5<P<=6,Domenica,1,0.489
1,Emilia-Romagna,4.5<P<=6,Domenica,2,0.446
1,Emilia-Romagna,4.5<P<=6,Domenica,3,0.425
1,Emilia-Romagna,4.5<P<=6,Domenica,4,0.419
1,Emilia-Romagna,4.5<P<=6,Domenica,5,0.435
1,Emilia-Romagna,4.5<P<=6,Domenica,6,0.468
1,Emilia-Romagna,4.5<P<=6,Domenica,7,0.511
1,Emilia-Romagna,4.5<P<=6,Domenica,8,0.588
1,Emilia-Romagna,4.5<P<=6,Domenica,9,0.696
1,Emilia-Romagna,4.5<P<=6,Domenica,10,0.783
1,Emilia-Romagna,4.5<P<=6,Domenica,11,0.845
1,Emilia-Romagna,4.5<P<=6,Domenica,12,0.886
1,Emilia-Romagna,4.5<P<=6,Domenica,13,0.806
1,Emilia-Romagna,4.5<P<=6,Domenica,14,0.778
1,Emilia-Romagna,4.5<P<=6,Domenica,15,0.77
1,Emilia-Romagna,4.5<P<=6,Domenica,16,0.786
1,Emilia-Romagna,4.5<P<=6,Domenica,17,0.864
1,Emilia-Romagna,4.5<P<=6,Domenica,18,0.932
1,Emilia-Romagna,4.5<P<=6,Domenica,19,0.986
1,Emilia-Romagna,4.5<P<=6,Domenica,20,0.931
1,Emilia-Romagna,4.5<P<=6,Domenica,21,0.858
1,Emilia-Romagna,4.5<P<=6,Domenica,22,0.747
1,Emilia-Romagna,4.5<P<=6,Domenica,23,0.624
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,0,0.523
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,1,0.469
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,2,0.446
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,3,0.442
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,4,0.447
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,5,0.494
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,6,0.615
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,7,0.759
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,8,0.75
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,9,0.694
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,10,0.638
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,11,0.612
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,12,0.63
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,13,0.63
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,14,0.653
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,15,0.668
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,16,0.735
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,17,0.851
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,18,0.963
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,19,1.036
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,20,0.984
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,21,0.906
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,22,0.759
1,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,23,0.626
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,0,0.518
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,1,0.458
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,2,0.431
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,3,0.425
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,4,0.426
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,5,0.458
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,6,0.525
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,7,0.624
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,8,0.711
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,9,0.749
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,10,0.74
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,11,0.738
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,12,0.764
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,13,0.753
1,Friuli-Venezia Giulia,4.5<P<=6,Sabato,14,0.794
