DATE_TIME,AC_POWER,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,hour,day,month,is_daytime
2020-05-24 20:15:00,0.0,0.0,27.12241393333333,25.596382866666666,20,24,5,0
2020-05-24 20:30:00,0.0,0.0,26.938661666666665,25.4765034,20,24,5,0
2020-05-24 20:45:00,0.0,0.0,26.813499,25.441148066666667,20,24,5,0
2020-05-24 21:00:00,0.0,0.0,26.721419200000003,24.9726014,21,24,5,0
2020-05-24 21:15:00,0.0,0.0,26.061617,23.810306800000003,21,24,5,0
2020-05-24 21:30:00,0.0,0.0,25.324238285714287,23.21858671428572,21,24,5,0
2020-05-24 21:45:00,0.0,0.0,25.055564333333333,23.1519184,21,24,5,0
2020-05-24 22:00:00,0.0,0.0,24.842502866666667,23.14363193333333,22,24,5,0
2020-05-24 22:15:00,0.0,0.0,24.7625794,23.2487568,22,24,5,0
2020-05-24 22:30:00,0.0,0.0,24.650606400000004,23.19892173333333,22,24,5,0
2020-05-24 22:45:00,0.0,0.0,24.4036906,23.266341066666666,22,24,5,0
2020-05-24 23:00:00,0.0,0.0,24.308990466666668,23.166595600000004,23,24,5,0
2020-05-24 23:15:00,0.0,0.0,24.17554313333333,22.930407733333336,23,24,5,0
2020-05-24 23:30:00,0.0,0.0,24.169597214285712,22.92681035714285,23,24,5,0
2020-05-24 23:45:00,0.0,0.0,23.777931866666663,22.760666866666668,23,24,5,0
2020-05-25 00:00:00,0.0,0.0,23.523980866666665,22.53725386666667,0,25,5,0
2020-05-25 00:15:00,0.0,0.0,23.576312266666665,22.5190776,0,25,5,0
2020-05-25 00:30:00,0.0,0.0,23.793988066666667,22.6662274,0,25,5,0
2020-05-25 00:45:00,0.0,0.0,23.82386273333333,22.74333293333333,0,25,5,0
2020-05-25 01:00:00,0.0,0.0,23.813157266666668,22.72366926666666,1,25,5,0
2020-05-25 01:15:00,0.0,0.0,23.8431722,22.72266246666667,1,25,5,0
2020-05-25 01:30:00,0.0,0.0,23.7696665,22.556241714285715,1,25,5,0
2020-05-25 01:45:00,0.0,0.0,23.74944666666667,22.52036333333333,1,25,5,0
2020-05-25 02:00:00,0.0,0.0,23.74525333333333,22.562904666666668,2,25,5,0
2020-05-25 02:15:00,0.0,0.0,23.723101799999995,22.5175476,2,25,5,0
2020-05-25 02:30:00,0.0,0.0,23.660424866666663,22.528680466666668,2,25,5,0
2020-05-25 02:45:00,0.0,0.0,23.564792866666664,22.4498474,2,25,5,0
2020-05-25 03:00:00,0.0,0.0,23.53508313333333,22.328715,3,25,5,0
2020-05-25 03:15:00,0.0,0.0,23.552939733333336,22.281717866666664,3,25,5,0
2020-05-25 03:30:00,0.0,0.0,23.5656494,22.254783333333336,3,25,5,0
2020-05-25 03:45:00,0.0,0.0,23.539119142857142,22.20156635714285,3,25,5,0
2020-05-25 04:00:00,0.0,0.0,23.4719544,22.1696574,4,25,5,0
2020-05-25 04:15:00,0.0,0.0,23.386021,22.073919666666665,4,25,5,0
2020-05-25 04:30:00,0.0,0.0,23.424011199999995,22.17654226666667,4,25,5,0
2020-05-25 04:45:00,0.0,0.0,23.45262646666667,22.164961733333328,4,25,5,0
2020-05-25 05:00:00,0.0,0.0,23.358255866666667,21.58138833333333,5,25,5,0
2020-05-25 05:15:00,0.0,0.0,23.182582533333328,21.200907266666665,5,25,5,0
2020-05-25 05:30:00,0.0,0.0,23.065572,20.990049333333328,5,25,5,0
2020-05-25 06:00:00,0.0,0.0142718304615384,22.90438138461538,21.01892315384616,6,25,5,1
2020-05-25 06:15:00,39.642694805,0.0331407035,23.016544857142858,21.453314571428567,6,25,5,1
2020-05-25 06:30:00,70.02475649454546,0.050611544,23.312432866666672,22.078063866666664,6,25,5,1
2020-05-25 06:45:00,114.43352272272728,0.0832185890666666,23.51573693333333,22.768512,6,25,5,1
2020-05-25 07:00:00,168.96826297727273,0.1486546339999999,23.788940466666663,23.575608266666663,7,25,5,1
2020-05-25 07:15:00,239.32694805,0.2036339493333333,24.0009094,25.62175893333333,7,25,5,1
2020-05-25 07:30:00,269.60000000454545,0.2028929653333333,24.3116068,28.332320066666668,7,25,5,1
2020-05-25 07:45:00,355.10909090909087,0.2812749706666666,24.44554646666667,30.010496,7,25,5,1
2020-05-25 08:00:00,341.89090909090913,0.2420931633333333,24.688751333333336,31.77211313333333,8,25,5,1
2020-05-25 08:15:00,578.3863636363636,0.4445730093333333,24.931500133333333,34.9920044,8,25,5,1
2020-05-25 08:30:00,653.7863636409091,0.5047311078571429,25.73379057142857,40.25765564285714,8,25,5,1
2020-05-25 08:45:00,726.8630681818181,0.5570171753333333,26.3876404,43.30431733333333,8,25,5,1
2020-05-25 09:00:00,808.1292207818183,0.6182257626666666,26.970560666666664,45.55024,9,25,5,1
2020-05-25 09:15:00,872.80625,0.6704487179999999,27.71488233333333,48.363682,9,25,5,1
2020-05-25 09:30:00,930.1902597363636,0.7147616046666667,28.17348426666668,49.310594,9,25,5,1
2020-05-25 09:45:00,986.9493506636364,0.7630363573333334,28.5507568,51.14308473333334,9,25,5,1
2020-05-25 10:00:00,1026.00194815,0.8024272126666667,28.6851826,52.74471266666666,10,25,5,1
2020-05-25 10:15:00,1025.46233765,0.8341566393333333,29.217750933333328,53.50141380000001,10,25,5,1
2020-05-25 10:30:00,1091.5312499090908,0.8627664733333335,29.567946466666665,55.37232273333334,10,25,5,1
2020-05-25 10:45:00,1134.7417208181816,0.8917315042857143,29.84079428571429,58.03428871428572,10,25,5,1
2020-05-25 11:00:00,1158.5385551363636,0.9131820933333334,30.38230993333333,59.35841486666666,11,25,5,1
2020-05-25 11:15:00,1176.4366071363636,0.9288445293333332,30.986580466666663,60.1309834,11,25,5,1
2020-05-25 11:30:00,1197.1215909090909,0.947984686,31.036269066666662,60.58494866666666,11,25,5,1
2020-05-25 11:45:00,1217.2510552727274,0.9587958633333332,31.56218266666667,58.13640526666666,11,25,5,1
2020-05-25 12:00:00,1218.7556818181818,0.9652258986666667,31.597302133333333,58.96815806666666,12,25,5,1
2020-05-25 12:15:00,1227.7870130454546,0.970586436,32.02379753333333,58.25814226666666,12,25,5,1
2020-05-25 12:30:00,1225.134090909091,0.9666168293333331,32.30198566666667,58.666117466666655,12,25,5,1
2020-05-25 12:45:00,1213.744155909091,0.9600062992857142,32.36792450000001,60.75254,12,25,5,1
2020-05-25 13:00:00,1198.6789772727273,0.9453285046666666,32.788692133333335,60.102559266666674,13,25,5,1
2020-05-25 13:15:00,1163.2939393636364,0.9130500964285714,33.254821857142865,60.86849728571429,13,25,5,1
2020-05-25 13:30:00,1113.1058441363637,0.8658357226666666,33.4319154,60.258821466666674,13,25,5,1
